timestamp,open,high,low,close,volume
,GC=F,GC=F,GC=F,GC=F,GC=F
2025-12-05T16:00:00Z,4275.0,4276.89990234375,4207.39990234375,4244.10009765625,38802
2025-12-05T17:00:00Z,4244.0,4251.0,4236.0,4248.39990234375,10239
2025-12-05T18:00:00Z,4248.2001953125,4250.2998046875,4236.89990234375,4239.2998046875,9449
2025-12-05T19:00:00Z,4239.2998046875,4241.10009765625,4205.10009765625,4237.2998046875,4787
2025-12-05T20:00:00Z,4237.60009765625,4237.60009765625,4229.0,4231.60009765625,5054
2025-12-05T21:00:00Z,4231.39990234375,4231.7001953125,4194.5,4227.7001953125,3823
2025-12-07T23:00:00Z,4228.10009765625,4236.5,4224.5,4230.60009765625,3767
2025-12-08T00:00:00Z,4231.2001953125,4241.2998046875,4228.5,4240.2001953125,3031
2025-12-08T01:00:00Z,4240.39990234375,4241.2998046875,4205.39990234375,4230.2001953125,6135
2025-12-08T02:00:00Z,4229.60009765625,4241.2001953125,4204.7998046875,4236.89990234375,4612
2025-12-08T03:00:00Z,4237.2998046875,4241.7998046875,4235.10009765625,4238.7001953125,2865
2025-12-08T04:00:00Z,4238.7998046875,4241.89990234375,4235.2998046875,4236.2998046875,1664
2025-12-08T05:00:00Z,4237.0,4246.7998046875,4233.2001953125,4246.2998046875,4313
2025-12-08T06:00:00Z,4246.60009765625,4247.89990234375,4215.39990234375,4245.39990234375,3129
2025-12-08T07:00:00Z,4245.39990234375,4245.7998046875,4208.5,4235.7001953125,3822
2025-12-08T08:00:00Z,4235.7998046875,4246.0,4208.89990234375,4239.2001953125,5280
2025-12-08T09:00:00Z,4238.89990234375,4242.0,4232.5,4237.39990234375,4425
2025-12-08T10:00:00Z,4237.2001953125,4239.89990234375,4203.7998046875,4232.89990234375,3720
2025-12-08T11:00:00Z,4233.0,4243.60009765625,4203.39990234375,4237.7001953125,4958
2025-12-08T12:00:00Z,4237.60009765625,4245.10009765625,4210.2998046875,4243.2998046875,3606
2025-12-08T13:00:00Z,4243.2998046875,4244.39990234375,4202.5,4230.89990234375,9904
2025-12-08T14:00:00Z,4230.89990234375,4240.7998046875,4195.2998046875,4225.7998046875,16959
2025-12-08T15:00:00Z,4225.2998046875,4225.7998046875,4204.0,4211.7998046875,23192
2025-12-08T16:00:00Z,4211.5,4227.0,4205.39990234375,4220.7001953125,12442
2025-12-08T17:00:00Z,4220.7998046875,4224.7998046875,4214.2998046875,4224.2001953125,6125
2025-12-08T18:00:00Z,4224.2998046875,4225.0,4213.2998046875,4216.10009765625,8936
2025-12-08T19:00:00Z,4216.0,4218.2001953125,4213.0,4216.10009765625,4481
2025-12-08T20:00:00Z,4216.2001953125,4224.7998046875,4214.0,4221.10009765625,4461
2025-12-08T21:00:00Z,4221.2001953125,4222.7001953125,4217.89990234375,4219.89990234375,1228
2025-12-08T23:00:00Z,4219.60009765625,4224.5,4217.89990234375,4223.7998046875,0
2025-12-09T00:00:00Z,4223.7998046875,4224.89990234375,4219.2001953125,4219.60009765625,3139
2025-12-09T01:00:00Z,4219.5,4226.5,4217.7001953125,4225.10009765625,3822
2025-12-09T02:00:00Z,4225.0,4226.10009765625,4214.39990234375,4218.7001953125,4748
2025-12-09T03:00:00Z,4218.7001953125,4227.60009765625,4218.60009765625,4223.7998046875,5414
2025-12-09T04:00:00Z,4223.7001953125,4224.7001953125,4213.60009765625,4216.60009765625,4943
2025-12-09T05:00:00Z,4215.89990234375,4216.5,4206.39990234375,4208.2001953125,6027
2025-12-09T06:00:00Z,4208.10009765625,4212.0,4197.7998046875,4209.7998046875,9704
2025-12-09T07:00:00Z,4209.7998046875,4213.60009765625,4203.2001953125,4209.7001953125,6656
2025-12-09T08:00:00Z,4209.89990234375,4220.2998046875,4209.89990234375,4220.2998046875,7717
2025-12-09T09:00:00Z,4220.10009765625,4242.2998046875,4219.39990234375,4232.2001953125,14829
2025-12-09T10:00:00Z,4232.39990234375,4237.2998046875,4230.39990234375,4233.2001953125,3983
2025-12-09T11:00:00Z,4233.2001953125,4235.7998046875,4230.2998046875,4232.10009765625,2515
2025-12-09T12:00:00Z,4232.39990234375,4237.0,4227.60009765625,4233.39990234375,3756
2025-12-09T13:00:00Z,4233.60009765625,4238.0,4223.7998046875,4230.39990234375,10688
2025-12-09T14:00:00Z,4230.60009765625,4240.0,4218.0,4233.89990234375,18576
2025-12-09T15:00:00Z,4233.7998046875,4246.0,4218.39990234375,4242.0,21325
2025-12-09T16:00:00Z,4242.2998046875,4251.7001953125,4239.2998046875,4242.10009765625,17712
2025-12-09T17:00:00Z,4242.39990234375,4246.0,4230.7001953125,4232.10009765625,8030
2025-12-09T18:00:00Z,4232.10009765625,4238.7998046875,4230.10009765625,4238.2001953125,7839
2025-12-09T19:00:00Z,4237.89990234375,4243.2998046875,4235.7001953125,4241.39990234375,4561
2025-12-09T20:00:00Z,4241.10009765625,4245.10009765625,4238.2001953125,4240.7998046875,4138
2025-12-09T21:00:00Z,4240.89990234375,4241.7998046875,4235.89990234375,4236.60009765625,0
2025-12-09T23:00:00Z,4237.5,4241.2998046875,4235.2998046875,4238.7001953125,1905
2025-12-10T00:00:00Z,4239.0,4240.5,4235.2001953125,4236.89990234375,2256
2025-12-10T01:00:00Z,4237.2001953125,4247.0,4235.39990234375,4243.10009765625,5500
2025-12-10T02:00:00Z,4242.7001953125,4247.89990234375,4240.39990234375,4246.10009765625,2797
2025-12-10T03:00:00Z,4246.0,4246.2998046875,4232.5,4235.0,3831
2025-12-10T04:00:00Z,4234.89990234375,4238.10009765625,4233.7001953125,4235.89990234375,1862
2025-12-10T05:00:00Z,4235.5,4242.60009765625,4229.7001953125,4239.2998046875,4521
2025-12-10T06:00:00Z,4239.0,4239.7001953125,4231.0,4235.10009765625,3791
2025-12-10T07:00:00Z,4235.2001953125,4237.2001953125,4231.10009765625,4231.2001953125,3681
2025-12-10T08:00:00Z,4231.10009765625,4234.7998046875,4224.7998046875,4225.7998046875,6134
2025-12-10T09:00:00Z,4225.60009765625,4228.39990234375,4220.2998046875,4221.7998046875,5706
2025-12-10T10:00:00Z,4222.0,4224.7998046875,4215.2998046875,4221.0,5904
2025-12-10T11:00:00Z,4221.2001953125,4226.0,4220.2998046875,4225.60009765625,3200
2025-12-10T12:00:00Z,4225.5,4230.2998046875,4223.39990234375,4224.5,4788
2025-12-10T13:00:00Z,4224.60009765625,4233.2998046875,4220.89990234375,4228.7998046875,9435
2025-12-10T14:00:00Z,4229.0,4235.2998046875,4219.5,4221.2001953125,12520
2025-12-10T15:00:00Z,4221.0,4230.0,4216.60009765625,4222.10009765625,12929
2025-12-10T16:00:00Z,4222.10009765625,4233.7998046875,4221.39990234375,4233.2001953125,8141
2025-12-10T17:00:00Z,4233.0,4233.10009765625,4224.7998046875,4227.89990234375,5637
2025-12-10T18:00:00Z,4227.89990234375,4228.89990234375,4219.89990234375,4221.89990234375,9539
2025-12-10T19:00:00Z,4221.7998046875,4249.0,4207.7998046875,4245.7001953125,40074
2025-12-10T20:00:00Z,4245.60009765625,4268.7998046875,4240.39990234375,4259.10009765625,22618
2025-12-10T21:00:00Z,4259.10009765625,4262.39990234375,4251.0,4258.2998046875,3772
2025-12-10T23:00:00Z,4258.2998046875,4263.2998046875,4253.5,4261.60009765625,0
2025-12-11T00:00:00Z,4261.7001953125,4274.60009765625,4260.60009765625,4266.5,6624
2025-12-11T01:00:00Z,4266.5,4277.7001953125,4262.10009765625,4267.7001953125,8041
2025-12-11T02:00:00Z,4267.7998046875,4270.2998046875,4248.60009765625,4250.39990234375,7692
2025-12-11T03:00:00Z,4250.2001953125,4253.2001953125,4236.2001953125,4244.60009765625,8855
2025-12-11T04:00:00Z,4244.10009765625,4246.2001953125,4235.7001953125,4241.2001953125,4138
2025-12-11T05:00:00Z,4240.60009765625,4243.5,4233.39990234375,4235.0,3933
2025-12-11T06:00:00Z,4235.2001953125,4242.39990234375,4231.2001953125,4241.5,4290
2025-12-11T07:00:00Z,4241.2998046875,4246.10009765625,4237.2001953125,4243.5,4340
2025-12-11T08:00:00Z,4243.7001953125,4247.39990234375,4240.0,4244.0,3876
2025-12-11T09:00:00Z,4244.0,4248.7998046875,4237.7001953125,4245.60009765625,4605
2025-12-11T10:00:00Z,4245.7001953125,4253.89990234375,4239.39990234375,4244.2001953125,5839
2025-12-11T11:00:00Z,4244.2998046875,4246.7001953125,4236.60009765625,4238.10009765625,3574
2025-12-11T12:00:00Z,4238.10009765625,4248.0,4235.60009765625,4248.0,5151
2025-12-11T13:00:00Z,4248.0,4250.7998046875,4231.89990234375,4248.60009765625,13504
2025-12-11T14:00:00Z,4248.5,4273.39990234375,4245.39990234375,4257.89990234375,26841
2025-12-11T15:00:00Z,4257.89990234375,4291.2001953125,4253.89990234375,4285.2998046875,30001
2025-12-11T16:00:00Z,4285.39990234375,4309.39990234375,4278.89990234375,4304.39990234375,24943
2025-12-11T17:00:00Z,4304.10009765625,4312.2998046875,4302.10009765625,4309.0,14542
2025-12-11T18:00:00Z,4309.2001953125,4317.2998046875,4297.0,4298.60009765625,16879
2025-12-11T19:00:00Z,4298.39990234375,4307.0,4292.60009765625,4302.60009765625,8563
2025-12-11T20:00:00Z,4302.39990234375,4305.0,4293.2001953125,4304.7998046875,7020
2025-12-11T21:00:00Z,4304.89990234375,4313.5,4301.5,4309.2998046875,4156
2025-12-11T23:00:00Z,4309.10009765625,4313.10009765625,4302.7001953125,4305.89990234375,0
2025-12-12T00:00:00Z,4305.7001953125,4310.0,4298.7001953125,4299.60009765625,3885
2025-12-12T01:00:00Z,4299.5,4307.0,4295.5,4302.10009765625,7190
2025-12-12T02:00:00Z,4301.89990234375,4307.60009765625,4300.0,4301.10009765625,3110
2025-12-12T03:00:00Z,4301.0,4305.2998046875,4299.0,4301.2998046875,2576
2025-12-12T04:00:00Z,4301.2998046875,4301.60009765625,4297.10009765625,4297.60009765625,2083
2025-12-12T05:00:00Z,4297.5,4311.2998046875,4297.0,4309.7998046875,3598
2025-12-12T06:00:00Z,4309.89990234375,4313.89990234375,4306.7998046875,4313.60009765625,3662
2025-12-12T07:00:00Z,4313.2001953125,4321.10009765625,4311.60009765625,4317.60009765625,7300
2025-12-12T08:00:00Z,4317.5,4340.7001953125,4317.5,4339.10009765625,12563
2025-12-12T09:00:00Z,4339.39990234375,4352.2998046875,4338.0,4350.2998046875,12722
2025-12-12T10:00:00Z,4350.60009765625,4368.2998046875,4347.10009765625,4365.10009765625,14830
2025-12-12T11:00:00Z,4364.89990234375,4376.5,4361.60009765625,4374.2001953125,13399
2025-12-12T12:00:00Z,4374.39990234375,4376.7998046875,4360.7998046875,4361.10009765625,10705
2025-12-12T13:00:00Z,4361.39990234375,4381.39990234375,4356.5,4375.89990234375,19003
2025-12-12T14:00:00Z,4375.7998046875,4387.7998046875,4363.39990234375,4381.5,24771
2025-12-12T15:00:00Z,4381.2001953125,4384.5,4312.7001953125,4320.10009765625,52322
2025-12-12T16:00:00Z,4320.2998046875,4326.5,4286.0,4312.7998046875,42144
2025-12-12T17:00:00Z,4312.7998046875,4330.10009765625,4301.7998046875,4325.7998046875,15698
2025-12-12T18:00:00Z,4326.10009765625,4336.10009765625,4322.7998046875,4327.5,12867
2025-12-12T19:00:00Z,4327.5,4332.2998046875,4322.10009765625,4328.39990234375,5081
2025-12-12T20:00:00Z,4328.2998046875,4334.7001953125,4319.2001953125,4329.7001953125,8007
2025-12-12T21:00:00Z,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367
2025-12-14T23:00:00Z,4337.2998046875,4339.2998046875,4332.60009765625,4333.89990234375,3005
2025-12-15T00:00:00Z,4334.0,4339.7001953125,4331.7998046875,4339.5,2663
2025-12-15T01:00:00Z,4339.7001953125,4357.7998046875,4337.7001953125,4354.60009765625,7526
2025-12-15T02:00:00Z,4354.10009765625,4361.5,4353.5,4358.2998046875,4462
2025-12-15T03:00:00Z,4358.2001953125,4361.7998046875,4351.7998046875,4359.89990234375,4035
2025-12-15T04:00:00Z,4359.5,4363.10009765625,4356.2001953125,4358.89990234375,3204
2025-12-15T05:00:00Z,4359.0,4378.0,4357.7998046875,4377.5,6444
2025-12-15T06:00:00Z,4377.2998046875,4380.5,4372.2001953125,4376.10009765625,4563
2025-12-15T07:00:00Z,4376.10009765625,4377.7998046875,4366.7001953125,4372.39990234375,6472
2025-12-15T08:00:00Z,4372.2001953125,4382.60009765625,4372.0,4380.39990234375,5127
2025-12-15T09:00:00Z,4380.2998046875,4384.2998046875,4375.7001953125,4376.10009765625,5429
2025-12-15T10:00:00Z,4376.2998046875,4382.5,4372.0,4374.0,5970
2025-12-15T11:00:00Z,4373.7998046875,4377.7001953125,4369.39990234375,4376.60009765625,4594
2025-12-15T12:00:00Z,4376.89990234375,4382.60009765625,4376.7998046875,4379.89990234375,4809
2025-12-15T13:00:00Z,4379.89990234375,4380.7001953125,4364.2998046875,4365.7001953125,13370
2025-12-15T14:00:00Z,4365.7001953125,4370.39990234375,4348.7001953125,4355.39990234375,26496
2025-12-15T15:00:00Z,4355.2998046875,4359.7998046875,4342.7998046875,4349.89990234375,24938
2025-12-15T16:00:00Z,4350.0,4350.5,4315.89990234375,4328.2001953125,31113
2025-12-15T17:00:00Z,4328.10009765625,4336.2998046875,4321.2001953125,4334.2998046875,10665
2025-12-15T18:00:00Z,4334.10009765625,4343.2998046875,4329.60009765625,4342.7001953125,9238
2025-12-15T19:00:00Z,4342.5,4347.0,4336.60009765625,4342.89990234375,7200
2025-12-15T20:00:00Z,4342.7998046875,4343.2998046875,4327.89990234375,4333.7001953125,6661
2025-12-15T21:00:00Z,4333.89990234375,4335.10009765625,4329.7001953125,4334.2998046875,2212
2025-12-15T23:00:00Z,4334.2998046875,4339.10009765625,4332.2998046875,4333.10009765625,0
2025-12-16T00:00:00Z,4333.2001953125,4341.89990234375,4332.0,4335.7998046875,3274
2025-12-16T01:00:00Z,4336.0,4345.2998046875,4326.39990234375,4336.2998046875,6630
2025-12-16T02:00:00Z,4336.2001953125,4340.0,4312.60009765625,4316.39990234375,7096
2025-12-16T03:00:00Z,4316.5,4321.5,4307.2001953125,4317.2001953125,9481
2025-12-16T04:00:00Z,4317.2998046875,4318.60009765625,4313.0,4315.10009765625,1788
2025-12-16T05:00:00Z,4315.39990234375,4318.89990234375,4297.39990234375,4309.89990234375,7398
2025-12-16T06:00:00Z,4310.2998046875,4318.39990234375,4308.7001953125,4315.5,3126
2025-12-16T07:00:00Z,4315.60009765625,4315.89990234375,4304.89990234375,4313.39990234375,4797
2025-12-16T08:00:00Z,4313.2998046875,4315.10009765625,4301.0,4311.7998046875,7445
2025-12-16T09:00:00Z,4311.5,4312.60009765625,4303.10009765625,4306.7998046875,4115
2025-12-16T10:00:00Z,4307.2001953125,4311.60009765625,4301.60009765625,4305.10009765625,7371
2025-12-16T11:00:00Z,4304.89990234375,4307.5,4301.2001953125,4306.7998046875,3882
2025-12-16T12:00:00Z,4306.7001953125,4323.39990234375,4304.89990234375,4323.2001953125,7386
2025-12-16T13:00:00Z,4323.0,4343.10009765625,4319.2001953125,4342.5,22895
2025-12-16T14:00:00Z,4342.7001953125,4363.7998046875,4341.0,4356.10009765625,28910
2025-12-16T15:00:00Z,4355.89990234375,4367.89990234375,4344.2998046875,4351.7998046875,24819
2025-12-16T16:00:00Z,4352.10009765625,4355.7001953125,4322.89990234375,4332.0,19088
2025-12-16T17:00:00Z,4332.10009765625,4342.2001953125,4330.39990234375,4333.7998046875,9524
2025-12-16T18:00:00Z,4334.0,4344.2001953125,4328.10009765625,4341.5,10273
2025-12-16T19:00:00Z,4341.7998046875,4346.2001953125,4326.2998046875,4341.39990234375,7933
2025-12-16T20:00:00Z,4341.10009765625,4344.7998046875,4332.5,4334.10009765625,5392
2025-12-16T21:00:00Z,4334.10009765625,4334.89990234375,4329.7001953125,4332.2001953125,1602
2025-12-16T23:00:00Z,4333.5,4337.7001953125,4330.7001953125,4336.89990234375,0
2025-12-17T00:00:00Z,4336.7001953125,4343.60009765625,4336.2998046875,4342.2001953125,2145
2025-12-17T01:00:00Z,4342.0,4355.2998046875,4339.89990234375,4355.0,6698
2025-12-17T02:00:00Z,4355.2998046875,4356.39990234375,4340.0,4343.2998046875,5474
2025-12-17T03:00:00Z,4343.7001953125,4354.39990234375,4341.60009765625,4353.2001953125,4969
2025-12-17T04:00:00Z,4353.5,4361.60009765625,4349.89990234375,4359.7998046875,4357
2025-12-17T05:00:00Z,4359.5,4373.60009765625,4357.5,4364.89990234375,8517
2025-12-17T06:00:00Z,4364.7998046875,4368.7001953125,4355.0,4359.39990234375,5161
2025-12-17T07:00:00Z,4359.2998046875,4359.2998046875,4345.5,4348.10009765625,5607
2025-12-17T08:00:00Z,4347.7998046875,4351.0,4337.89990234375,4348.2998046875,6618
2025-12-17T09:00:00Z,4348.10009765625,4352.60009765625,4344.7001953125,4345.7001953125,3936
2025-12-17T10:00:00Z,4345.39990234375,4351.60009765625,4335.7001953125,4346.10009765625,5829
2025-12-17T11:00:00Z,4346.2998046875,4349.7001953125,4344.2001953125,4345.89990234375,2905
2025-12-17T12:00:00Z,4346.10009765625,4353.7001953125,4344.7001953125,4347.5,5324
2025-12-17T13:00:00Z,4347.7998046875,4375.89990234375,4345.2998046875,4373.60009765625,20217
2025-12-17T14:00:00Z,4373.5,4378.2001953125,4354.10009765625,4369.2998046875,25749
2025-12-17T15:00:00Z,4369.0,4383.60009765625,4355.10009765625,4361.5,32351
2025-12-17T16:00:00Z,4361.7001953125,4370.0,4351.0,4365.2001953125,19093
2025-12-17T17:00:00Z,4365.10009765625,4373.60009765625,4360.2001953125,4373.39990234375,10222
2025-12-17T18:00:00Z,4373.60009765625,4378.5,4360.7001953125,4367.7001953125,14384
2025-12-17T19:00:00Z,4367.60009765625,4373.5,4362.39990234375,4369.2998046875,5780
2025-12-17T20:00:00Z,4369.2998046875,4379.0,4367.2998046875,4373.39990234375,5901
2025-12-17T21:00:00Z,4373.2998046875,4379.39990234375,4370.60009765625,4371.39990234375,0
